gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
12/13/17,7:30,Regular,Faried,Kenneth,DEN,West,Northwest,Away,Loss,1,Ford,Tyler,Spooner,Bill,Richardson,Derek,Kenneth Faried,Bench,16,PF,80,228,11/19/89,1,4,2,0,2,2,6,0,0,6,0,0,0,0,0,2,1,0.5,6,4,10,BOS,East,Atlantic,Home,Win,1
10/25/17,7:00,Regular,Faried,Kenneth,DEN,West,Northwest,Away,Loss,1,Foster,Scott,Brown,Tony,Adair,Brandon,Kenneth Faried,Bench,4,PF,80,228,11/19/89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,CHA,East,Southeast,Home,Win,1
10/27/17,7:30,Regular,Faried,Kenneth,DEN,West,Northwest,Away,Win,2,Washington,C.J.,Fraher,Pat,McCutchen,Monty,Kenneth Faried,Bench,12,PF,80,228,11/19/89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,East,Southeast,Home,Loss,0
10/30/17,7:30,Regular,Faried,Kenneth,DEN,West,Northwest,Away,Loss,1,Buchert,Nick,Petraitis,Gediminas,Lewis,Eric,Kenneth Faried,Bench,3,PF,80,228,11/19/89,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NY,East,Atlantic,Home,Win,1
11/3/17,9:00,Regular,Faried,Kenneth,DEN,West,Northwest,Home,Win,2,Scott,Kevin,Capers,James,Sterling,Jonathan,Kenneth Faried,Bench,6,PF,80,228,11/19/89,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,MIA,East,Southeast,Away,Loss,2
11/7/17,9:00,Regular,Faried,Kenneth,DEN,West,Northwest,Home,Win,3,Taylor,Ben,Kirkland,Courtney,Mott,Rodney,Kenneth Faried,Bench,6,PF,80,228,11/19/89,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,BKN,East,Atlantic,Away,Loss,1
1/29/18,9:00,Regular,Faried,Kenneth,DEN,West,Northwest,Home,Loss,4,Cutler,Kevin,Maddox,Tre,Capers,James,Kenneth Faried,Bench,5,PF,80,228,11/19/89,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,3,5,BOS,East,Atlantic,Away,Win,4
12/8/17,7:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,1,Tiven,Josh,Ervin,Mitchell,Stafford,Derrick,Malik Beasley,Bench,29,SG,77,196,11/26/96,12,3,1,0,0,2,9,5,0.5556,5,3,0.6,4,2,0.5,0,0,0,0,4,4,ORL,East,Southeast,Home,Loss,2
1/3/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,4,Goble,Jacyn,Forte,Brian,Fraher,Pat,Malik Beasley,Bench,16,SG,77,196,11/26/96,10,3,1,1,1,1,5,4,0.8,3,3,1,2,1,0.5,2,1,0.5,0,2,2,PHO,West,Pacific,Away,Loss,1
3/6/18,8:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,3,Zielinski,Gary,Wall,Scott,Capers,James,Malik Beasley,Bench,17,SG,77,196,11/26/96,10,1,0,1,0,0,4,3,0.75,2,2,1,2,1,0.5,3,3,1,0,3,3,DAL,West,Southwest,Home,Win,2
11/22/17,8:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,1,Workman,Haywoode,Forte,Brian,Wall,Scott,Malik Beasley,Bench,8,SG,77,196,11/26/96,9,0,2,1,0,0,5,3,0.6,3,1,0.3333,2,2,1,2,1,0.5,1,2,3,HOU,West,Southwest,Home,Win,4
1/12/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,2,Fitzgerald,Kane,Ayotte,Mark,Van Duyne,Justin,Malik Beasley,Bench,24,SG,77,196,11/26/96,9,1,0,1,0,4,9,3,0.3333,5,2,0.4,4,1,0.25,3,2,0.6667,1,1,2,MEM,West,Southwest,Away,Loss,2
2/25/18,8:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Loss,1,Taylor,Dedric,Davis,Marc,Lewis,Eric,Malik Beasley,Bench,21,SG,77,196,11/26/96,9,1,1,1,1,1,10,3,0.3,5,1,0.2,5,2,0.4,2,1,0.5,0,2,2,HOU,West,Southwest,Away,Win,2
12/6/17,8:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,1,Lindsay,Mark,Lewis,Eric,Acosta,Ray,Malik Beasley,Bench,17,SG,77,196,11/26/96,8,2,1,1,0,0,7,3,0.4286,3,1,0.3333,4,2,0.5,1,0,0,0,1,1,NO,West,Southwest,Home,Win,2
12/12/17,7:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,2,Workman,Haywoode,Williams,James,Brown,Tony,Malik Beasley,Bench,24,SG,77,196,11/26/96,8,0,1,0,0,3,11,4,0.3636,9,4,0.4444,2,0,0,0,0,0,0,4,4,DET,East,Central,Home,Loss,2
12/13/17,7:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,1,Ford,Tyler,Spooner,Bill,Richardson,Derek,Malik Beasley,Bench,18,SG,77,196,11/26/96,8,0,1,0,0,1,8,3,0.375,6,3,0.5,2,0,0,2,2,1,1,2,3,BOS,East,Atlantic,Home,Win,1
10/25/17,7:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,1,Foster,Scott,Brown,Tony,Adair,Brandon,Malik Beasley,Bench,15,SG,77,196,11/26/96,7,0,0,0,0,0,4,3,0.75,2,2,1,2,1,0.5,0,0,0,1,0,1,CHA,East,Southeast,Home,Win,1
11/1/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,2,Taylor,Dedric,Richardson,Leroy,Washington,Tom,Malik Beasley,Bench,12,SG,77,196,11/26/96,7,0,0,0,0,2,7,3,0.4286,4,2,0.5,3,1,0.3333,0,0,0,1,1,2,TOR,East,Atlantic,Away,Loss,1
11/17/17,10:30,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,4,Wright,Sean,Kogut,Marat,Cutler,Kevin,Malik Beasley,Bench,5,SG,77,196,11/26/96,7,1,0,0,0,0,4,2,0.5,3,1,0.3333,1,1,1,2,2,1,0,0,0,NO,West,Southwest,Away,Loss,2
2/9/18,8:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,3,Goble,Jacyn,Williams,James,Mott,Rodney,Malik Beasley,Bench,17,SG,77,196,11/26/96,7,1,0,0,0,0,6,3,0.5,5,3,0.6,1,0,0,1,1,1,0,1,1,HOU,West,Southwest,Home,Win,2
11/7/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,3,Taylor,Ben,Kirkland,Courtney,Mott,Rodney,Malik Beasley,Bench,16,SG,77,196,11/26/96,4,1,0,0,0,2,6,2,0.3333,3,2,0.6667,3,0,0,0,0,0,0,2,2,BKN,East,Atlantic,Away,Loss,1
11/11/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,1,Voyard-Tadal,Vladimir,Smith,Michael,Davis,Marc,Malik Beasley,Bench,8,SG,77,196,11/26/96,4,0,0,0,0,0,4,2,0.5,2,2,1,2,0,0,0,0,0,1,1,2,ORL,East,Southeast,Away,Loss,1
12/10/17,5:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,1,Barnaky,Brent,Taylor,Dedric,McCutchen,Monty,Malik Beasley,Bench,17,SG,77,196,11/26/96,4,1,1,0,1,1,5,1,0.2,2,1,0.5,3,0,0,2,2,1,1,0,1,IND,East,Central,Home,Win,1
1/17/18,10:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,1,Goble,Jacyn,Zielinski,Gary,Malloy,Ed,Malik Beasley,Bench,10,SG,77,196,11/26/96,4,1,0,2,0,1,3,2,0.6667,2,2,1,1,0,0,0,0,0,1,0,1,LAC,West,Pacific,Home,Win,2
1/30/18,8:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,0,Forte,Brian,Richardson,Leroy,Fraher,Pat,Malik Beasley,Bench,13,SG,77,196,11/26/96,4,0,1,0,1,0,3,2,0.6667,3,2,0.6667,0,0,0,0,0,0,0,2,2,SA,West,Southwest,Home,Win,2
10/23/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Loss,2,Twardoski,Scott,Stafford,Derrick,Wall,Scott,Malik Beasley,Bench,7,SG,77,196,11/26/96,3,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,WAS,East,Southeast,Away,Win,3
11/4/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Loss,1,Guthrie,David,Holtkamp,Lauren,Wood,Leon,Malik Beasley,Bench,26,SG,77,196,11/26/96,3,3,2,0,0,1,6,1,0.1667,2,0,0,4,1,0.25,0,0,0,1,6,7,GS,West,Pacific,Away,Win,2
11/28/17,10:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,4,Adams,Bennie,Wood,Leon,Callahan,Mike,Malik Beasley,Bench,11,SG,77,196,11/26/96,3,1,1,1,0,0,2,1,0.5,1,1,1,1,0,0,2,1,0.5,0,2,2,UTA,West,Northwest,Home,Win,3
12/18/17,8:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,2,Buchert,Nick,Mauer,Ken,Boland,Matt,Malik Beasley,Bench,10,SG,77,196,11/26/96,3,0,0,1,0,2,2,1,0.5,1,0,0,1,1,1,0,0,0,0,0,0,OKC,West,Northwest,Home,Win,2
12/20/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Loss,2,Goldenberg,Jason,Tiven,Josh,Malloy,Ed,Malik Beasley,Bench,6,SG,77,196,11/26/96,3,1,1,0,0,0,4,1,0.25,1,0,0,3,1,0.3333,0,0,0,0,0,0,MIN,West,Northwest,Away,Win,2
1/6/18,10:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,1,Tiven,Josh,Petraitis,Gediminas,Zielinski,Gary,Malik Beasley,Bench,17,SG,77,196,11/26/96,3,1,1,0,0,0,2,1,0.5,0,0,0,2,1,0.5,0,0,0,0,3,3,SAC,West,Pacific,Home,Win,4
1/16/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,3,Mott,Rodney,Brothers,Tony,Sterling,Jonathan,Malik Beasley,Bench,14,SG,77,196,11/26/96,3,0,0,0,0,1,5,1,0.2,2,0,0,3,1,0.3333,0,0,0,0,0,0,DAL,West,Southwest,Away,Loss,3
1/19/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Loss,1,Washington,C.J.,Kirkland,Courtney,Adams,Bennie,Malik Beasley,Bench,13,SG,77,196,11/26/96,3,0,0,1,0,0,2,1,0.5,0,0,0,2,1,0.5,0,0,0,0,0,0,PHO,West,Pacific,Away,Win,2
2/23/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,8,Taylor,Ben,Brothers,Tony,DeRosa,Joe,Malik Beasley,Bench,7,SG,77,196,11/26/96,3,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,SA,West,Southwest,Away,Loss,9
3/3/18,7:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,0,Williams,James,Petraitis,Gediminas,Smith,Aaron,Malik Beasley,Bench,5,SG,77,196,11/26/96,3,0,0,0,0,0,2,1,0.5,1,0,0,1,1,1,0,0,0,0,0,0,CLE,East,Central,Home,Loss,1
3/7/18,10:30,Regular,Beasley,Malik,DEN,West,Northwest,Home,Loss,1,Tiven,Josh,Wood,Leon,Phillips,Jason,Malik Beasley,Bench,7,SG,77,196,11/26/96,3,0,1,0,0,1,4,1,0.25,1,0,0,3,1,0.3333,0,0,0,0,0,0,CLE,East,Central,Away,Win,2
3/11/18,5:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,1,Smith,Aaron,Kirkland,Courtney,Zarba,Zach,Malik Beasley,Bench,7,SG,77,196,11/26/96,3,1,0,0,0,0,3,1,0.3333,1,0,0,2,1,0.5,0,0,0,1,1,2,SAC,West,Pacific,Away,Loss,1
3/21/18,8:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,2,Adams,Bennie,Davis,Marc,Sterling,Jonathan,Malik Beasley,Bench,12,SG,77,196,11/26/96,3,1,1,0,0,0,3,1,0.3333,1,0,0,2,1,0.5,0,0,0,0,0,0,CHI,East,Central,Home,Loss,2
3/26/18,7:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,3,Orr,J.T.,Foster,Scott,Mott,Rodney,Malik Beasley,Bench,5,SG,77,196,11/26/96,3,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,PHI,East,Atlantic,Home,Win,2
4/7/18,3:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,1,Zielinski,Gary,Wood,Leon,Davis,Marc,Malik Beasley,Bench,2,SG,77,196,11/26/96,3,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,LAC,West,Pacific,Home,Loss,1
10/27/17,7:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,2,Washington,C.J.,Fraher,Pat,McCutchen,Monty,Malik Beasley,Bench,11,SG,77,196,11/26/96,2,1,0,0,0,0,2,1,0.5,1,1,1,1,0,0,0,0,0,0,3,3,ATL,East,Southeast,Home,Loss,0
11/9/17,10:30,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,2,Twardoski,Scott,Barnaky,Brent,Malloy,Ed,Malik Beasley,Bench,6,SG,77,196,11/26/96,2,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,3,3,OKC,West,Northwest,Away,Loss,2
11/13/17,10:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,2,Lindsay,Mark,Brown,Tony,Richardson,Derek,Malik Beasley,Bench,6,SG,77,196,11/26/96,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,2,1,1,0,1,POR,West,Northwest,Home,Win,3
11/20/17,10:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,1,Dalen,Eric,Kennedy,Bill,Richardson,Derek,Malik Beasley,Bench,3,SG,77,196,11/26/96,2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,SAC,West,Pacific,Home,Loss,2
12/4/17,8:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,1,Petraitis,Gediminas,Mauer,Ken,Wall,Scott,Malik Beasley,Bench,8,SG,77,196,11/26/96,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,3,DAL,West,Southwest,Home,Win,2
12/23/17,8:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,0,Orr,J.T.,Garretson,Ron,Brothers,Tony,Malik Beasley,Bench,9,SG,77,196,11/26/96,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,GS,West,Pacific,Home,Loss,0
1/5/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,2,Cutler,Kevin,Foster,Scott,Acosta,Ray,Malik Beasley,Bench,17,SG,77,196,11/26/96,2,1,0,2,0,1,4,1,0.25,2,1,0.5,2,0,0,0,0,0,0,3,3,UTA,West,Northwest,Away,Loss,2
2/5/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,2,Fitzgerald,Kane,Scott,Kevin,Nansel,Brett,Malik Beasley,Bench,2,SG,77,196,11/26/96,2,0,1,0,0,0,2,1,0.5,1,1,1,1,0,0,0,0,0,0,0,0,CHA,East,Southeast,Away,Loss,1
2/13/18,10:30,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,3,Orr,J.T.,Zielinski,Gary,Washington,Tom,Malik Beasley,Bench,13,SG,77,196,11/26/96,2,0,1,0,0,0,2,1,0.5,2,1,0.5,0,0,0,0,0,0,0,1,1,SA,West,Southwest,Away,Loss,1
4/1/18,8:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,2,Buchert,Nick,Brothers,Tony,Adams,Bennie,Malik Beasley,Bench,2,SG,77,196,11/26/96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,0,0,0,MIL,East,Central,Away,Loss,1
10/18/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,0,Foster,Scott,Wood,Leon,Sterling,Jonathan,Malik Beasley,Bench,2,SG,77,196,11/26/96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UTA,West,Northwest,Home,Win,0
10/21/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,3,Callahan,Mike,Ransom,Phenizee,Ayotte,Mark,Malik Beasley,Bench,1,SG,77,196,11/26/96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAC,West,Pacific,Away,Loss,1
10/29/17,6:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,1,Orr,J.T.,Lane,Karl,Garretson,Ron,Malik Beasley,Bench,7,SG,77,196,11/26/96,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,BKN,East,Atlantic,Home,Loss,1
10/30/17,7:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,1,Buchert,Nick,Petraitis,Gediminas,Lewis,Eric,Malik Beasley,Bench,6,SG,77,196,11/26/96,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NY,East,Atlantic,Home,Win,1
11/3/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,2,Scott,Kevin,Capers,James,Sterling,Jonathan,Malik Beasley,Bench,9,SG,77,196,11/26/96,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,MIA,East,Southeast,Away,Loss,2
11/24/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,2,Garretson,Ron,Nansel,Brett,Spooner,Bill,Malik Beasley,Bench,0,SG,77,196,11/26/96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEM,West,Southwest,Away,Loss,2
12/15/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,2,Zielinski,Gary,Mott,Rodney,Wood,Leon,Malik Beasley,Bench,10,SG,77,196,11/26/96,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NO,West,Southwest,Away,Loss,2
12/22/17,10:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,2,Cutler,Kevin,Blair,Curtis,Washington,Tom,Malik Beasley,Bench,1,SG,77,196,11/26/96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POR,West,Northwest,Home,Loss,2
12/26/17,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,3,Maddox,Tre,Ervin,Mitchell,Davis,Marc,Malik Beasley,Bench,2,SG,77,196,11/26/96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTA,West,Northwest,Away,Loss,3
1/8/18,10:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,2,Kogut,Marat,Kennedy,Bill,Richardson,Derek,Malik Beasley,Bench,3,SG,77,196,11/26/96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GS,West,Pacific,Home,Win,2
1/10/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Loss,1,Lindsay,Mark,Scott,Kevin,Smith,Aaron,Malik Beasley,Bench,3,SG,77,196,11/26/96,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,East,Southeast,Away,Win,1
1/13/18,8:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,0,Lane,Karl,Ford,Tyler,Lewis,Eric,Malik Beasley,Bench,17,SG,77,196,11/26/96,0,0,1,0,0,1,6,0,0,3,0,0,3,0,0,0,0,0,2,3,5,SA,West,Southwest,Home,Win,1
1/25/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,3,Buchert,Nick,Taylor,Dedric,Foster,Scott,Malik Beasley,Bench,1,SG,77,196,11/26/96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY,East,Atlantic,Away,Loss,1
2/3/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,1,Taylor,Ben,Malloy,Ed,Acosta,Ray,Malik Beasley,Bench,0,SG,77,196,11/26/96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GS,West,Pacific,Away,Loss,0
2/10/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,1,Goble,John,Kogut,Marat,Holtkamp,Lauren,Malik Beasley,Bench,2,SG,77,196,11/26/96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHO,West,Pacific,Home,Loss,2
2/15/18,8:00,Regular,Beasley,Malik,DEN,West,Northwest,Away,Win,1,Wright,Sean,Wall,Scott,Collins,Derrick,Malik Beasley,Bench,5,SG,77,196,11/26/96,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MIL,East,Central,Home,Loss,2
2/27/18,10:30,Regular,Beasley,Malik,DEN,West,Northwest,Home,Loss,4,Maddox,Tre,Stafford,Derrick,Ayotte,Mark,Malik Beasley,Bench,1,SG,77,196,11/26/96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAC,West,Pacific,Away,Win,4
3/15/18,9:00,Regular,Beasley,Malik,DEN,West,Northwest,Home,Win,1,Goble,Jacyn,Kogut,Marat,Callahan,Mike,Malik Beasley,Bench,4,SG,77,196,11/26/96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,East,Central,Away,Loss,2
3/19/18,7:30,Regular,Beasley,Malik,DEN,West,Northwest,Away,Loss,1,Petraitis,Gediminas,Phillips,Jason,Ayotte,Mark,Malik Beasley,Bench,0,SG,77,196,11/26/96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIA,East,Southeast,Home,Win,2
1/17/18,10:30,Regular,Plumlee,Mason,DEN,West,Northwest,Away,Loss,1,Goble,Jacyn,Zielinski,Gary,Malloy,Ed,Mason Plumlee,Starter,31,C,82,235,3/5/90,16,2,4,3,0,4,14,7,0.5,14,7,0.5,0,0,0,4,2,0.5,6,8,14,LAC,West,Pacific,Home,Win,2
1/29/18,9:00,Regular,Plumlee,Mason,DEN,West,Northwest,Home,Loss,4,Cutler,Kevin,Maddox,Tre,Capers,James,Mason Plumlee,Starter,28,C,82,235,3/5/90,16,0,1,0,2,2,10,7,0.7,10,7,0.7,0,0,0,4,2,0.5,2,6,8,BOS,East,Atlantic,Away,Win,4
12/13/17,7:30,Regular,Plumlee,Mason,DEN,West,Northwest,Away,Loss,1,Ford,Tyler,Spooner,Bill,Richardson,Derek,Mason Plumlee,Starter,32,C,82,235,3/5/90,15,2,2,0,2,4,9,7,0.7778,9,7,0.7778,0,0,0,3,1,0.3333,1,5,6,BOS,East,Atlantic,Home,Win,1
1/25/18,9:00,Regular,Plumlee,Mason,DEN,West,Northwest,Home,Win,3,Buchert,Nick,Taylor,Dedric,Foster,Scott,Mason Plumlee,Starter,24,C,82,235,3/5/90,14,4,1,1,1,2,6,6,1,6,6,1,0,0,0,2,2,1,0,6,6,NY,East,Atlantic,Away,Loss,1
11/9/17,10:30,Regular,Plumlee,Mason,DEN,West,Northwest,Home,Win,2,Twardoski,Scott,Barnaky,Brent,Malloy,Ed,Mason Plumlee,Bench,25,C,82,235,3/5/90,13,1,1,1,1,1,9,5,0.5556,9,5,0.5556,0,0,0,4,3,0.75,2,2,4,OKC,West,Northwest,Away,Loss,2
12/20/17,9:00,Regular,Plumlee,Mason,DEN,West,Northwest,Home,Loss,2,Goldenberg,Jason,Tiven,Josh,Malloy,Ed,Mason Plumlee,Starter,29,C,82,235,3/5/90,13,6,3,3,0,2,10,6,0.6,10,6,0.6,0,0,0,4,1,0.25,7,3,10,MIN,West,Northwest,Away,Win,2
12/2/17,9:00,Regular,Plumlee,Mason,DEN,West,Northwest,Home,Win,2,Maddox,Tre,Taylor,Ben,Davis,Marc,Mason Plumlee,Starter,31,C,82,235,3/5/90,12,6,1,0,0,2,8,5,0.625,8,5,0.625,0,0,0,3,2,0.6667,2,4,6,LAL,West,Pacific,Away,Loss,2
1/8/18,10:30,Regular,Plumlee,Mason,DEN,West,Northwest,Away,Loss,2,Kogut,Marat,Kennedy,Bill,Richardson,Derek,Mason Plumlee,Starter,27,C,82,235,3/5/90,12,0,2,0,1,1,5,5,1,5,5,1,0,0,0,2,2,1,2,6,8,GS,West,Pacific,Home,Win,2
2/23/18,9:00,Regular,Plumlee,Mason,DEN,West,Northwest,Home,Win,8,Taylor,Ben,Brothers,Tony,DeRosa,Joe,Mason Plumlee,Bench,21,C,82,235,3/5/90,12,1,0,0,0,5,9,5,0.5556,9,5,0.5556,0,0,0,2,2,1,1,1,2,SA,West,Southwest,Away,Loss,9
3/7/18,10:30,Regular,Plumlee,Mason,DEN,West,Northwest,Home,Loss,1,Tiven,Josh,Wood,Leon,Phillips,Jason,Mason Plumlee,Bench,14,C,82,235,3/5/90,12,2,3,0,0,2,6,6,1,6,6,1,0,0,0,1,0,0,2,3,5,CLE,East,Central,Away,Win,2
12/27/17,8:00,Regular,Plumlee,Mason,DEN,West,Northwest,Away,Loss,0,Workman,Haywoode,Buchert,Nick,Capers,James,Mason Plumlee,Starter,25,C,82,235,3/5/90,11,1,1,0,0,1,8,4,0.5,8,4,0.5,0,0,0,6,3,0.5,4,4,8,MIN,West,Northwest,Home,Win,1
1/22/18,9:00,Regular,Plumlee,Mason,DEN,West,Northwest,Home,Win,3,Lane,Karl,Wall,Scott,Davis,Marc,Mason Plumlee,Starter,29,C,82,235,3/5/90,11,5,1,1,2,4,7,5,0.7143,7,5,0.7143,0,0,0,2,1,0.5,4,3,7,POR,West,Northwest,Away,Loss,1
4/7/18,3:30,Regular,Plumlee,Mason,DEN,West,Northwest,Away,Win,1,Zielinski,Gary,Wood,Leon,Davis,Marc,Mason Plumlee,Bench,15,C,82,235,3/5/90,11,0,1,0,1,5,7,5,0.7143,7,5,0.7143,0,0,0,3,1,0.3333,1,2,3,LAC,West,Pacific,Home,Loss,1
10/29/17,6:00,Regular,Plumlee,Mason,DEN,West,Northwest,Away,Win,1,Orr,J.T.,Lane,Karl,Garretson,Ron,Mason Plumlee,Bench,23,C,82,235,3/5/90,10,0,0,0,0,5,6,4,0.6667,6,4,0.6667,0,0,0,2,2,1,0,7,7,BKN,East,Atlantic,Home,Loss,1
11/19/17,9:30,Regular,Plumlee,Mason,DEN,West,Northwest,Away,Loss,1,Lane,Karl,Ervin,Mitchell,Mott,Rodney,Mason Plumlee,Bench,30,C,82,235,3/5/90,10,2,3,1,4,3,6,4,0.6667,6,4,0.6667,0,0,0,10,2,0.2,3,1,4,LAL,West,Pacific,Home,Win,1
12/12/17,7:00,Regular,Plumlee,Mason,DEN,West,Northwest,Away,Win,2,Workman,Haywoode,Williams,James,Brown,Tony,Mason Plumlee,Starter,29,C,82,235,3/5/90,10,1,2,1,1,2,7,5,0.7143,7,5,0.7143,0,0,0,0,0,0,2,11,13,DET,East,Central,Home,Loss,2
